,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
948,2014,100838.11,100838.11,100838.11,2014-04-16
949,2014,3795700.0,3795700.0,3795700.0,2014-09-30
950,2014,39354.2,39354.2,39354.2,2014-07-01
951,2014,4263372.49,4263372.49,27110986.0,2014-09-22
952,2014,9522.66,9522.66,9522.66,2013-11-05
953,2014,807071.09,807071.09,807071.09,2014-02-20
954,2014,511978.43,511978.43,511978.43,2014-04-04
955,2014,122449.59,122449.59,122449.59,2014-05-14
956,2014,59548.0,59548.0,59548.0,2014-05-15
957,2014,72435.31,72435.31,72435.31,2014-07-30
958,2014,10599.6,10599.6,10599.6,2014-09-16
959,2014,216555.95,216555.95,216555.95,2014-04-09
960,2014,113342.0,113342.0,538532.0,2014-08-18
961,2014,17047.23,17047.23,17047.23,2014-09-24
962,2014,953000.0,953000.0,953000.0,2014-01-08
963,2014,150982.69,150982.69,150982.69,2014-02-20
964,2014,38987.83,38987.83,38987.83,2014-06-12
965,2014,48900.0,48900.0,48900.0,2014-01-31
966,2014,199200.0,199200.0,1017035.52,2013-11-19
967,2014,902839.35,105708.0,4581339.05,2014-01-31
968,2014,51000.0,51000.0,51000.0,2014-09-17
969,2014,10000.0,10000.0,10000.0,2014-06-17
970,2014,90000.0,90000.0,90000.0,2014-04-29
971,2014,37500.0,37500.0,37500.0,2014-07-01
972,2014,501502.27,501502.27,501502.27,2013-10-21
973,2014,64069.43,64069.43,64069.43,2014-04-01
974,2014,331762.24,331762.24,331762.24,2014-02-03
975,2014,10717.76,10717.76,10717.76,2014-09-18
976,2014,56316.0,56316.0,56316.0,2014-09-08
977,2014,53464.86,53464.86,53464.86,2013-12-23
978,2014,12312.0,12312.0,12312.0,2014-09-10
979,2014,24873.21,24873.21,24873.21,2014-04-28
980,2014,46750.0,46750.0,46750.0,2014-09-25
981,2014,4039964.67,4039964.67,4039964.67,2014-08-27
982,2014,78115.77,78115.77,78115.77,2014-06-11
983,2014,185701.97,185701.97,185701.97,2013-10-01
984,2014,204500.0,204500.0,204500.0,2014-04-01
985,2014,112868.19,112868.19,112868.19,2014-05-02
986,2014,139000.0,139000.0,139000.0,2014-03-12
987,2014,2270000.0,2270000.0,2270000.0,2014-08-13
988,2014,12327103.0,12327103.0,12327103.0,2014-04-16
989,2014,142789.0,142789.0,142789.0,2014-07-24
990,2014,323536.91,323536.91,323536.91,2014-05-13
991,2014,53056.0,53056.0,159168.0,2014-09-17
992,2014,196089.0,196089.0,196089.0,2014-05-30
993,2014,995577.67,995577.67,995577.67,2014-06-17
994,2014,12500.0,12500.0,12500.0,2013-12-12
995,2014,174854.4,174854.4,174854.4,2014-09-16
996,2014,94723.53,94723.53,94723.53,2014-05-14
997,2014,12797.4,12797.4,12797.4,2014-08-19
998,2014,121484.43,121484.43,121484.43,2014-08-12
999,2014,23938.48,23938.48,23938.48,2014-02-17
1000,2014,256130.0,85375.45,1364776.4,2014-01-23
1001,2014,19999201.0,19999201.0,19999201.0,2014-09-30
1002,2014,24005987.13,24005987.13,24005987.13,2014-05-28
1003,2014,98464.8,98464.8,98464.8,2014-09-26
1004,2014,80872.66,80872.66,80872.66,2014-09-30
1005,2014,409726.35,409726.35,409726.35,2014-06-26
1006,2014,252846.56,126423.44,379270.0,2014-02-20
1007,2014,100209.4,100209.4,100209.4,2014-08-29
1008,2014,71800.0,71800.0,71800.0,2014-09-24
1009,2014,1681236.0,1681236.0,1681236.0,2014-09-30
1010,2014,2281605.6,2281605.6,2281605.6,2014-06-04
1011,2014,29454.96,29454.96,29454.96,2013-12-18
1012,2014,85414.0,85414.0,85414.0,2014-06-23
1013,2014,513291.92,513291.92,513291.92,2014-06-12
1014,2014,181300.02,181300.02,181300.02,2014-09-26
1015,2014,21627.17,21627.17,21627.17,2014-03-31
1016,2014,92639.23,92639.23,92639.23,2014-04-17
1017,2014,135428.59,135428.59,135428.59,2014-09-24
1018,2014,10070000.0,10070000.0,10070000.0,2014-01-03
1019,2014,360326.0,360326.0,360326.0,2014-02-21
1020,2014,204819.1,204819.1,204819.1,2014-06-25
1021,2014,798604.0,798604.0,798604.0,2014-06-23
1022,2014,198891.0,198891.0,198891.0,2014-09-30
1023,2014,5873543.76,5873543.76,5873543.76,2014-09-17
1024,2014,49247.68,49247.68,49247.68,2014-04-11
1025,2014,166950.0,166950.0,166950.0,2014-06-30
1026,2014,94310.42,94310.42,94310.42,2014-04-28
1027,2014,92282.41,92282.41,92282.41,2014-05-30
1028,2014,77688.64,77688.64,77688.64,2014-04-17
1029,2014,199.98,199.98,199.98,2014-09-29
1030,2014,329940.27,329940.27,329940.27,2014-06-25
1031,2014,243957.6,243957.6,731872.8,2014-07-01
1032,2014,1582657.0,1582657.0,13457452.0,2014-02-18
1033,2014,130833.98,130833.98,130833.98,2014-05-30
1034,2014,300000.0,300000.0,300000.0,2014-04-08
1035,2014,2678539.0,2678539.0,2678539.0,2014-08-29
