,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
98,2009,152839.28,152839.28,152839.28,2009-09-10
99,2009,100000.0,100000.0,100000.0,2009-09-15
100,2009,84990.0,84990.0,84990.0,2009-09-14
101,2009,99785.0,99785.0,311489.0,2009-09-15
102,2009,17032.97,17032.97,17032.97,2009-06-12
103,2009,207788.7,207788.7,0.0,2009-09-14
104,2009,24594.96,24594.96,24594.96,2009-09-28
105,2009,190700.09,190700.09,190700.09,2009-09-30
106,2009,298015.05,298015.05,871548.0,2009-03-13
107,2009,14562625.0,14562625.0,14562625.0,2009-04-29
108,2009,97924.0,97924.0,97924.0,2008-12-23
109,2009,11134.0,11134.0,11134.0,2009-08-25
110,2009,263615.01,263615.01,263615.01,2009-06-29
111,2009,212184.0,212184.0,212184.0,2009-03-17
112,2009,519455.0,519455.0,2779631.0,2008-12-04
113,2009,79017.6,79017.6,242083.2,2009-05-18
114,2009,231192.0,231192.0,231192.0,2009-05-20
115,2009,3570590.0,3570590.0,18241298.0,2009-09-15
116,2009,83188.6,83188.6,83188.6,2009-09-28
117,2009,64782.37,64782.37,64782.37,2009-06-29
118,2009,9936.93,9936.93,9936.93,2009-09-11
119,2009,1406682.0,1406682.0,3112186.0,2009-09-04
120,2009,1394829.04,1394829.04,18932766.43,2009-08-31
121,2009,2700621.0,2700621.0,6427927.0,2009-05-22
122,2009,208571.53,208571.53,208571.53,2009-09-11
123,2009,69998.0,69998.0,69998.0,2009-08-21
124,2009,148740.49,148740.49,148740.49,2009-09-28
